frame,detected,pose_success,marker_id,status,real_distance_m,real_cctag_diameter_m,center_x_px,center_y_px,ellipse_a_px,ellipse_b_px,ellipse_angle_rad,apparent_diameter_px,estimated_x_m,estimated_y_m,estimated_z_m,estimated_distance_m,z_error_m,distance_error_m,reprojection_error_px,candidate_count,total_time_ms
134,1,1,0,1,0.5,0.096,313.307,264.257,91.4372,91.6443,1.22573,183.081,-0.0030446147832970563,0.02430439071813807,0.490648520370355,0.491259548130087,0.009351479629644999,0.008740451869913013,,1,340.0
135,1,1,0,1,0.5,0.096,313.35,264.206,91.4334,91.661,1.06765,183.094,-0.0030218528140780565,0.024276063696542827,0.49061368345180595,0.4912232132678355,0.009386316548194051,0.008776786732164477,,1,310.0
136,1,1,0,1,0.5,0.096,313.341,264.279,91.4278,91.6647,1.09144,183.092,-0.0030266047623097084,0.024314405757216766,0.49061904265574113,0.49123049139904756,0.009380957344258867,0.008769508600952436,,1,230.0
137,1,1,0,1,0.5,0.096,313.531,264.387,91.4214,91.6946,1.19727,183.116,-0.002926599090963156,0.024367544540509888,0.4905547399349317,0.4911682960878088,0.009445260065068295,0.00883170391219118,,1,470.0
138,1,1,0,1,0.5,0.096,313.305,264.286,91.4143,91.6676,1.11025,183.082,-0.0030456468639233195,0.024319385225457242,0.4906458404317462,0.49125761998725115,0.009354159568253806,0.008742380012748852,,1,330.0
139,1,1,0,1,0.5,0.096,313.398,264.179,91.4432,91.6486,1.07961,183.092,-0.0029967181479300434,0.02426224564513954,0.49061904265574113,0.49122772916422297,0.009380957344258867,0.00877227083577703,,1,240.0
140,1,1,0,1,0.5,0.096,313.415,264.229,91.4161,91.6903,1.16877,183.106,-0.002987576153380053,0.02428646865356739,0.49058153068673316,0.4911914050773599,0.009418469313266842,0.008808594922640078,,1,270.0
141,1,1,0,1,0.5,0.096,313.393,264.133,91.4353,91.6718,1.15139,183.107,-0.00299909407691029,0.024236266412585465,0.4905788514798722,0.4911863197343901,0.00942114852012782,0.008813680265609913,,1,290.0
142,1,1,0,1,0.5,0.096,313.3,264.282,91.4248,91.665,1.10967,183.09,-0.003048135447816969,0.024316236178259565,0.4906244019767598,0.4912360677786581,0.009375598023240173,0.008763932221341919,,1,260.0
143,1,1,0,1,0.5,0.096,313.273,264.13,91.398,91.6529,1.311,183.051,-0.0030629448576670304,0.024242115754800984,0.49072893214418367,0.4913368973024935,0.009271067855816328,0.008663102697506475,,1,270.0
144,1,1,0,1,0.5,0.096,313.355,264.166,91.4203,91.6659,1.13183,183.086,-0.003019363136126236,0.024256259718157768,0.49063512097006295,0.4912436306137422,0.009364879029937045,0.00875636938625779,,1,290.0
145,1,1,0,1,0.5,0.096,313.318,264.175,91.433,91.6853,1.20439,183.118,-0.003038232828781504,0.02425671466316951,0.49054938213569915,0.4911581368344502,0.009450617864300848,0.008841863165549801,,1,230.0
146,1,1,0,1,0.5,0.096,313.368,264.228,91.425,91.6789,1.15231,183.104,-0.003012250519599847,0.024286212361760026,0.49058688918824794,0.4911968949489355,0.009413110811752057,0.00880310505106452,,1,270.0
147,1,1,0,1,0.5,0.096,313.42,264.223,91.4177,91.6654,1.05362,183.083,-0.002985329709152725,0.024286389906903898,0.4906431605224131,0.49125294085186394,0.00935683947758692,0.00874705914813606,,1,280.0
148,1,1,0,1,0.5,0.096,313.318,264.148,91.4298,91.6678,1.13586,183.098,-0.0030385646983626877,0.02424528148256866,0.4906029653951706,0.49121109128777835,0.00939703460482938,0.008788908712221655,,1,250.0
149,1,1,0,1,0.5,0.096,313.332,264.142,91.4296,91.6613,1.11033,183.091,-0.0030313402577997303,0.024243078812945077,0.49062172230161477,0.4912296716285489,0.009378277698385229,0.008770328371451086,,1,240.0
150,1,1,0,1,0.5,0.096,313.315,264.127,91.417,91.7094,1.13999,183.126,-0.00303967278890387,0.024230622784612032,0.49052795210906674,0.49113545432142103,0.009472047890933255,0.008864545678578972,,1,510.0
151,1,1,0,1,0.5,0.096,313.317,264.245,91.4315,91.6493,1.13154,183.081,-0.003039371202586884,0.024298131128618387,0.490648520370355,0.491259206015795,0.009351479629644999,0.00874079398420502,,1,380.0
152,1,1,0,1,0.5,0.096,313.707,264.466,91.4298,91.6952,1.16218,183.125,-0.0028341904116904325,0.02440754601763799,0.49053063075999975,0.4911456613385647,0.009469369240000247,0.008854338661435313,,1,230.0
153,1,1,0,1,0.5,0.096,313.445,264.149,91.4366,91.6957,1.16871,183.132,-0.0029714256336457337,0.024241301628812873,0.49051188081779784,0.49111951223543227,0.00948811918220216,0.008880487764567735,,1,420.0
154,1,1,0,1,0.5,0.096,313.297,264.257,91.4285,91.6985,1.12779,183.127,-0.003049092264607663,0.024298285654586353,0.4905252734873883,0.4911361802792246,0.00947472651261172,0.008863819720775379,,1,530.0
155,1,1,0,1,0.5,0.096,313.342,264.07,91.4113,91.7007,1.15674,183.112,-0.0030257499188519124,0.024202747343089526,0.49056545588451306,0.4911714513779328,0.009434544115486942,0.008828548622067223,,1,330.0
156,1,1,0,1,0.5,0.096,313.286,264.214,91.4028,91.7141,1.17745,183.117,-0.0030550255800434133,0.024277186795295058,0.490552061020686,0.491161928035583,0.009447938979314008,0.008838071964416994,,1,280.0
157,1,1,0,1,0.5,0.096,313.303,264.176,91.4028,91.7107,1.18174,183.113,-0.003046179785928963,0.02425789854725048,0.490562776853227,0.49117162264036174,0.009437223146772977,0.008828377359638262,,1,220.0
158,1,1,0,1,0.5,0.096,313.293,264.099,91.4284,91.7049,1.22342,183.133,-0.0030510892036979096,0.024215095041677567,0.49050920237163675,0.49111603270964965,0.009490797628363246,0.008883967290350347,,1,380.0
159,1,1,0,1,0.5,0.096,313.305,264.189,91.4304,91.6682,1.02445,183.099,-0.003045364087956839,0.02426653389469051,0.49060028595418304,0.49120950671583763,0.009399714045816965,0.00879049328416237,,1,330.0
160,1,1,0,1,0.5,0.096,313.335,264.253,91.4215,91.7001,1.14817,183.122,-0.0030292543721716224,0.02429686303719824,0.49053866688833103,0.49114936388850255,0.009461333111668968,0.008850636111497445,,1,450.0
161,1,1,0,1,0.5,0.096,313.303,264.053,91.4255,91.6321,1.0697,183.058,-0.003047095014371457,0.024201018008592555,0.4907101670395446,0.4913160307751586,0.00928983296045538,0.008683969224841381,,1,300.0
162,1,1,0,1,0.5,0.096,313.261,264.176,91.4325,91.702,1.19809,183.135,-0.003067830393648443,0.024254984446898064,0.4905038455670678,0.4911127552506912,0.009496154432932224,0.008887244749308798,,1,330.0
163,1,1,0,1,0.5,0.096,313.354,264.236,91.4073,91.7065,1.14796,183.114,-0.003019425708251752,0.02428905838017269,0.49056009785120175,0.4911703216730259,0.009439902148798252,0.008829678326974122,,1,330.0
164,1,1,0,1,0.5,0.096,313.3,264.252,91.429,91.7178,1.17861,183.147,-0.0030471867906152372,0.024293025013270294,0.4904717071965414,0.4910824085343743,0.009528292803458627,0.008917591465625707,,1,330.0
165,1,1,0,1,0.5,0.096,313.455,264.249,91.4265,91.7174,1.13354,183.144,-0.0029659891623029493,0.024291858587385893,0.4904797413943397,0.4910898779282656,0.009520258605660303,0.008910122071734417,,1,230.0
166,1,1,0,1,0.5,0.096,313.349,264.233,91.4349,91.6683,1.14141,183.103,-0.003022228577034843,0.024288952847576116,0.4905895684829028,0.49119976771192025,0.009410431517097195,0.008800232288079746,,1,270.0
167,1,1,0,1,0.5,0.096,313.315,264.141,91.4303,91.7106,1.16903,183.141,-0.00303942382721952,0.024235938659003312,0.4904877758553517,0.49109558853996454,0.009512224144648307,0.008904411460035455,,1,300.0
168,1,1,0,1,0.5,0.096,313.336,264.272,91.4179,91.7005,1.2191,183.118,-0.0030287962905929983,0.02430730278811204,0.49054938213569915,0.4911605795353685,0.009450617864300848,0.008839420464631487,,1,280.0
169,1,1,0,1,0.5,0.096,313.549,264.431,91.4221,91.7276,1.2161,183.15,-0.0029166209071297407,0.024385964126376197,0.4904636732619435,0.4910781981655134,0.009536326738056489,0.008921801834486598,,1,260.0
170,1,1,0,1,0.5,0.096,313.336,264.135,91.4187,91.7186,1.19951,183.137,-0.003028482060647541,0.024233339172281387,0.4904984888794998,0.49110609243228015,0.009501511120500183,0.00889390756771985,,1,220.0
171,1,1,0,1,0.5,0.096,313.46,264.159,91.4273,91.6934,1.15814,183.121,-0.002963740472915787,0.024247972978586847,0.4905413456562871,0.4911492235048754,0.009458654343712902,0.008850776495124613,,1,480.0
172,1,1,0,1,0.5,0.096,313.328,264.153,91.4388,91.712,1.13938,183.151,-0.0030324438258093724,0.02424087257976958,0.49046099534223103,0.4910690415522824,0.009539004657768968,0.008930958447717574,,1,330.0
173,1,1,0,1,0.5,0.096,313.331,264.219,91.4139,91.7188,1.19126,183.133,-0.0030311692548082993,0.024277673162980275,0.49050920237163675,0.4911189988307509,0.009490797628363246,0.008881001169249114,,1,360.0
174,1,1,0,1,0.5,0.096,313.327,264.141,91.4436,91.7096,1.16526,183.153,-0.0030329348639706153,0.0242343507447245,0.4904556395905334,0.4910633735640102,0.009544360409466601,0.008936626435989803,,1,310.0
175,1,1,0,1,0.5,0.096,313.638,264.463,91.4282,91.7157,1.18233,183.144,-0.0028700646438912115,0.024403449534261264,0.4904797413943397,0.4910948404722755,0.009520258605660303,0.008905159527724527,,1,310.0
176,1,1,0,1,0.5,0.096,313.397,264.115,91.4186,91.7265,1.16331,183.145,-0.0029963751079243807,0.024221851626558245,0.49047706329916163,0.4910839296724911,0.00952293670083837,0.008916070327508907,,1,340.0
177,1,1,0,1,0.5,0.096,313.557,264.427,91.431,91.7098,1.17364,183.141,-0.002912570746806058,0.02438507666648204,0.4904877758553517,0.4911022024954837,0.009512224144648307,0.008897797504516303,,1,370.0
178,1,1,0,1,0.5,0.096,313.476,264.281,91.4728,91.7078,1.24927,183.181,-0.0029543845657617872,0.024303635097991286,0.4903806713465095,0.49099144381281434,0.009619328653490522,0.009008556187185657,,1,420.0
179,1,1,0,1,0.5,0.096,313.429,264.241,91.4303,91.678,1.14267,183.108,-0.002980203590999915,0.02429246205075127,0.4905761723022749,0.49118630493600113,0.009423827697725096,0.008813695063998872,,1,340.0
180,1,1,0,1,0.5,0.096,313.417,264.333,91.4391,91.7194,1.23152,183.159,-0.002985663380673691,0.024333667646635835,0.4904395730372243,0.4910519487466621,0.009560426962775703,0.008948051253337919,,1,310.0
181,1,1,0,1,0.5,0.096,313.366,264.079,91.4371,91.7261,1.15821,183.163,-0.0030123284677626553,0.02420070090804066,0.49042886258646645,0.49103484326989805,0.009571137413533548,0.008965156730101953,,1,360.0
182,1,1,0,1,0.5,0.096,313.332,264.137,91.4117,91.7172,1.14988,183.129,-0.003030711242571141,0.024235440798447576,0.4905199163317932,0.4911276108298945,0.009480083668206796,0.008872389170105521,,1,490.0
183,1,1,0,1,0.5,0.096,313.374,264.113,91.4297,91.7232,1.16124,183.153,-0.003008299722859072,0.024219750777553197,0.4904556395905334,0.49106250172570554,0.009544360409466601,0.008937498274294464,,1,260.0
184,1,1,0,1,0.5,0.096,313.448,264.118,91.4069,91.9162,1.40279,183.323,-0.002966758776262727,0.024199895916623783,0.49000082781715854,0.4906070198045607,0.009999172182841465,0.009392980195439327,,1,500.0
185,1,1,0,1,0.5,0.096,313.301,264.196,91.4185,91.7249,1.15972,183.143,-0.0030467291632266104,0.02426435406502443,0.4904824195187638,0.49109168725785574,0.009517580481236187,0.008908312742144264,,1,340.0
186,1,1,0,1,0.5,0.096,313.359,264.13,91.4273,91.7217,1.20322,183.149,-0.003016227875340907,0.02422914419970666,0.4904663512108991,0.4910737121139546,0.009533648789100901,0.008926287886045381,,1,330.0
187,1,1,0,1,0.5,0.096,313.362,264.288,91.4324,91.7161,1.16286,183.149,-0.0030146553851825983,0.024311531528056242,0.4904663512108991,0.49107777427049587,0.009533648789100901,0.00892222572950413,,1,290.0
188,1,1,0,1,0.5,0.096,313.364,264.138,91.4305,91.722,1.16445,183.152,-0.00301355769601649,0.024232918772229124,0.49045831745176116,0.49106585814921117,0.009541682548238839,0.008934141850788835,,1,420.0
189,1,1,0,1,0.5,0.096,313.333,264.255,91.4201,91.7115,1.1592,183.132,-0.003030137382548147,0.024296579271141174,0.49051188081779784,0.4911226025344888,0.00948811918220216,0.008877397465511194,,1,380.0
190,1,1,0,1,0.5,0.096,313.339,264.116,91.4158,91.7188,1.18098,183.135,-0.003026942524044066,0.024223695727951577,0.4905038455670678,0.4911109572508499,0.009496154432932224,0.008889042749150089,,1,390.0
191,1,1,0,1,0.5,0.096,313.467,264.24,91.4258,91.7077,1.13631,183.133,-0.002959876806150783,0.02428862433420826,0.49050920237163675,0.4911191054662964,0.009490797628363246,0.00888089453370361,,1,430.0
192,1,1,0,1,0.5,0.096,313.411,264.287,91.5243,91.7089,1.4796,183.233,-0.0029876011370266803,0.02429986512713084,0.490241505394361,0.4908524654283403,0.00975849460563899,0.009147534571659677,,1,240.0
193,1,1,0,1,0.5,0.096,313.317,264.18,91.4396,91.7023,1.19281,183.142,-0.0030383588643828788,0.024256143214840375,0.49048509767243426,0.4910939046119234,0.009514902327565744,0.008906095388076574,,1,560.0
194,1,1,0,1,0.5,0.096,313.564,264.3,91.4301,91.7174,1.17596,183.147,-0.0029088061455596207,0.024318054348369485,0.4904717071965414,0.4910828081706511,0.009528292803458627,0.008917191829348914,,1,340.0
195,1,1,0,1,0.5,0.096,313.472,264.138,91.5085,91.6941,1.52903,183.203,-0.002956125822944012,0.02422617281906578,0.4903217838022574,0.490928811336601,0.009678216197742617,0.00907118866339901,,1,470.0
196,1,1,0,1,0.5,0.096,313.313,264.142,91.4251,91.7246,1.208,183.15,-0.0030403227908316188,0.024235269139726602,0.4904636732619435,0.49107148830139374,0.009536326738056489,0.008928511698606256,,1,410.0
197,1,1,0,1,0.5,0.096,313.353,264.168,91.4337,91.7332,1.20126,183.167,-0.00301907613893774,0.024246575904739626,0.4904181526034982,0.4910264510867669,0.009581847396501808,0.008973548913233098,,1,510.0
198,1,1,0,1,0.5,0.096,313.512,264.154,91.4164,91.7047,1.13669,183.121,-0.0029364798092016194,0.024245365386000407,0.4905413456562871,0.4911489310327891,0.009458654343712902,0.008851068967210884,,1,360.0
199,1,1,0,1,0.5,0.096,313.51,264.166,91.4218,91.7197,1.14817,183.142,-0.0029371914642234483,0.024248842792798122,0.49048509767243426,0.4910929285880878,0.009514902327565744,0.008907071411912215,,1,370.0
200,1,1,0,1,0.5,0.096,313.446,264.142,91.4258,91.7049,1.11011,183.131,-0.0029709176444228853,0.024237783569908578,0.49051455929321064,0.4911220106884279,0.009485440706789361,0.008877989311572076,,1,310.0
201,1,1,0,1,0.5,0.096,313.331,264.136,91.42,91.7287,1.14533,183.149,-0.0030309044501515606,0.02423227283242881,0.4904663512108991,0.4910739568522691,0.009533648789100901,0.008926043147730878,,1,360.0
202,1,1,0,1,0.5,0.096,313.332,264.296,91.428,91.6939,1.09424,183.122,-0.003030827094182078,0.024319288210980693,0.49053866688833103,0.4911504834615808,0.009461333111668968,0.0088495165384192,,1,450.0
203,1,1,0,1,0.5,0.096,313.384,264.085,91.4357,91.7204,1.19077,183.156,-0.0030030090149424996,0.024204754342603434,0.4904476061822979,0.4910537064373671,0.00955239381770212,0.008946293562632879,,1,340.0
204,1,1,0,1,0.5,0.096,313.379,264.174,91.4858,91.6923,1.3736,183.178,-0.003005268750291018,0.024248248013942,0.49038870256212513,0.4909970354010007,0.009611297437874866,0.009002964598999297,,1,330.0
205,1,1,0,1,0.5,0.096,313.328,264.163,91.4238,91.7186,1.16991,183.142,-0.0030325928467572283,0.024247278416646218,0.49048509767243426,0.4910934312009538,0.009514902327565744,0.008906568799046222,,1,240.0
206,1,1,0,1,0.5,0.096,313.369,264.092,91.4391,91.7131,1.20215,183.152,-0.003010936922014541,0.024208932980915886,0.49045831745176116,0.4910646590163411,0.009541682548238839,0.00893534098365889,,1,450.0
207,1,1,0,1,0.5,0.096,313.575,264.384,91.4579,91.7099,1.18876,183.168,-0.002902707455127593,0.024359062626129,0.49041547518084466,0.49102864268741736,0.009584524819155338,0.00897135731258264,,1,220.0
208,1,1,0,1,0.5,0.096,313.302,264.129,91.4316,91.73,1.18945,183.162,-0.003045888989751192,0.02422690312422704,0.49043154015529944,0.4910390166308861,0.009568459844700561,0.008960983369113884,,1,310.0
209,1,1,0,1,0.5,0.096,313.368,264.089,91.4411,91.7151,1.14184,183.156,-0.0030113953085938233,0.024206840018036503,0.4904476061822979,0.4910538606052393,0.00955239381770212,0.008946139394760688,,1,340.0
210,1,1,0,1,0.5,0.096,313.41,264.103,91.4301,91.7201,1.17475,183.15,-0.002989479219988029,0.024214933138068016,0.4904636732619435,0.49107017295136784,0.009536326738056489,0.008929827048632155,,1,250.0
211,1,1,0,1,0.5,0.096,313.37,264.069,91.4402,91.716,1.18962,183.156,-0.0030103470218874042,0.02419641164087121,0.4904476061822979,0.4910533402141085,0.00955239381770212,0.008946659785891486,,1,370.0
212,1,1,0,1,0.5,0.096,313.378,264.201,91.4258,91.7157,1.16915,183.142,-0.003006383675731461,0.024267093847903758,0.49048509767243426,0.4910942488213093,0.009514902327565744,0.00890575117869069,,1,230.0
213,1,1,0,1,0.5,0.096,313.414,264.257,91.5536,91.7144,1.47314,183.268,-0.0029854591043761655,0.0242795914020311,0.4901478804697217,0.490757940591565,0.009852119530278314,0.009242059408434977,,1,240.0
214,1,1,0,1,0.5,0.096,313.386,264.168,91.4451,91.7104,1.19694,183.155,-0.0030019771185105923,0.024248164498612883,0.4904502839558022,0.49105851624882635,0.009549716044197798,0.008941483751173651,,1,400.0
215,1,1,0,1,0.5,0.096,313.618,264.368,91.4429,91.7118,1.15536,183.155,-0.0028803751966411527,0.024352448839640328,0.4904502839558022,0.49106294846800214,0.009549716044197798,0.008937051531997864,,1,380.0
216,1,1,0,1,0.5,0.096,313.458,264.121,91.4634,91.7155,1.19663,183.179,-0.0029638502183154582,0.02422048390973001,0.4903860254610242,0.4909927394742191,0.009613974538975778,0.00900726052578088,,1,280.0
217,1,1,0,1,0.5,0.096,313.406,264.082,91.4426,91.7118,1.16095,183.154,-0.0029915105274294276,0.024203454379356514,0.49045296175854725,0.491058921145783,0.009547038241452754,0.008941078854217022,,1,420.0
218,1,1,0,1,0.5,0.096,313.414,264.103,91.4372,91.7292,1.20817,183.166,-0.0029871216226854936,0.024212817904180672,0.49042083005538667,0.4910272640074726,0.00957916994461333,0.008972735992527403,,1,330.0
219,1,1,0,1,0.5,0.096,313.375,264.256,91.4624,91.7184,1.22836,183.181,-0.0030073158195490246,0.02429060140557715,0.4903806713465095,0.49099112017972024,0.009619328653490522,0.009008879820279758,,1,490.0
220,1,1,0,1,0.5,0.096,313.479,264.253,91.4413,91.7074,1.18334,183.149,-0.0029533282690094474,0.024293281170510436,0.4904663512108991,0.49107649844807993,0.009533648789100901,0.008923501551920066,,1,330.0
221,1,1,0,1,0.5,0.096,313.366,264.136,91.4478,91.7231,1.14081,183.171,-0.003012196904208697,0.024229362382617903,0.4904074430882889,0.4910148628789675,0.009592556911711125,0.008985137121032494,,1,320.0
222,1,1,0,1,0.5,0.096,313.346,264.222,91.4448,91.8278,1.35878,183.273,-0.0030209966505748776,0.024260691003766398,0.49013450839962763,0.4907438678912735,0.009865491600372367,0.0092561321087265,,1,390.0
223,1,1,0,1,0.5,0.096,313.403,264.271,91.4643,91.7191,1.17858,183.183,-0.0029926091348040375,0.024298156329796424,0.4903753173489077,0.4909860568035541,0.009624682651092287,0.009013943196445884,,1,300.0
224,1,1,0,1,0.5,0.096,313.444,264.134,91.4513,91.7218,1.2145,183.173,-0.002971284627869873,0.024228055090006136,0.4904020885060842,0.49100920113264007,0.009597911493915812,0.008990798867359928,,1,420.0
225,1,1,0,1,0.5,0.096,313.579,264.37,91.4278,91.7141,1.19327,183.142,-0.0029010228082078887,0.024355220371128052,0.49048509767243426,0.49109797773091807,0.009514902327565744,0.008902022269081933,,1,320.0
226,1,1,0,1,0.5,0.096,313.601,264.37,91.4407,91.7264,1.23051,183.167,-0.002889096393677955,0.024351896188773814,0.4904181526034982,0.49103088103396186,0.009581847396501808,0.008969118966038137,,1,310.0
227,1,1,0,1,0.5,0.096,313.403,264.16,91.4593,91.6865,1.20954,183.146,-0.002993213715510074,0.024245184502005013,0.490474385233229,0.49108238704905405,0.009525614766770996,0.008917612950945952,,1,220.0
228,1,1,0,1,0.5,0.096,313.357,264.124,91.4558,91.7177,1.21736,183.174,-0.0030168643974625613,0.024222709145826648,0.49039941125883013,0.4910065413741076,0.009600588741169869,0.008993458625892403,,1,300.0
229,1,1,0,1,0.5,0.096,313.479,264.244,91.4491,91.7595,1.09518,183.209,-0.0029523610692750424,0.024280633834397766,0.490305726017417,0.4909154413753451,0.00969427398258299,0.009084558624654904,,1,440.0
230,1,1,0,1,0.5,0.096,313.582,264.458,91.4544,91.7126,1.17554,183.167,-0.002899054519322861,0.024397778292709515,0.4904181526034982,0.4910332173140166,0.009581847396501808,0.008966782685983388,,1,350.0
231,1,1,0,1,0.5,0.096,313.438,264.096,91.4366,91.7142,1.24164,183.151,-0.0029747864829611143,0.02421115089347219,0.49046099534223103,0.4910672226226239,0.009539004657768968,0.008932777377376078,,1,280.0
232,1,1,0,1,0.5,0.096,313.534,264.249,91.4906,91.7133,1.24546,183.204,-0.0029236213136220315,0.02428390291220826,0.4903191074317425,0.4909287958705373,0.009680892568257493,0.009071204129462718,,1,350.0
233,1,1,0,1,0.5,0.096,313.434,264.11,91.4483,91.7323,1.18247,183.181,-0.0029763955821881494,0.024214484641878732,0.4903806713465095,0.49098717195807345,0.009619328653490522,0.009012828041926546,,1,350.0
234,1,1,0,1,0.5,0.096,313.651,264.404,91.4369,91.7281,1.17077,183.165,-0.0028629220601141536,0.024369889460054507,0.4904235075365106,0.49103696864842206,0.009576492463489406,0.008963031351577944,,1,300.0
235,1,1,0,1,0.5,0.096,313.351,264.086,91.4441,91.7234,1.22439,183.167,-0.0030201243626898403,0.024203822126072284,0.4904181526034982,0.49102434823509994,0.009581847396501808,0.008975651764900061,,1,290.0
236,1,1,0,1,0.5,0.096,313.416,264.11,91.4492,91.7233,1.2023,183.172,-0.0029859755810976033,0.024215674399930057,0.49040476578257025,0.49101135347267877,0.009595234217429749,0.008988646527321231,,1,260.0
237,1,1,0,1,0.5,0.096,313.48,264.332,91.6501,91.6895,1.89903,183.34,-0.002949727932479591,0.02430912365821842,0.4899553930289351,0.49056693890441133,0.010044606971064907,0.009433061095588668,,1,460.0
238,1,1,0,1,0.5,0.096,313.379,264.242,91.4337,91.6482,0.84779,183.082,-0.0030068445786085364,0.024296433522582074,0.4906458404317462,0.4912562452826546,0.009354159568253806,0.008743754717345398,,1,340.0
239,1,1,0,1,0.5,0.096,313.438,264.103,91.4535,91.715,1.20245,183.168,-0.0029745103901380756,0.024212553525927872,0.49041547518084466,0.49102182615150686,0.009584524819155338,0.008978173848493143,,1,360.0
240,1,1,0,1,0.5,0.096,313.378,264.134,91.4398,91.7229,1.20268,183.163,-0.0030060389879004563,0.02422937784924736,0.49042886258646645,0.4910362189077437,0.009571137413533548,0.008963781092256318,,1,300.0
241,1,1,0,1,0.5,0.096,313.421,264.118,91.4678,91.7256,1.16887,183.193,-0.002983013101705909,0.024217068988024767,0.49034854911445824,0.4909552570409955,0.009651450885541757,0.009044742959004481,,1,400.0
242,1,1,0,1,0.5,0.096,313.586,264.355,91.4553,91.7233,1.17298,183.179,-0.0028967682929855972,0.024342480602705927,0.4903860254610242,0.49099837229454907,0.009613974538975778,0.009001627705450932,,1,320.0
243,1,1,0,1,0.5,0.096,313.573,264.248,91.5142,91.7186,1.32165,183.233,-0.0029027255960488115,0.024279538337176134,0.490241505394361,0.4908509502986438,0.00975849460563899,0.009149049701356216,,1,410.0
244,1,1,0,1,0.5,0.096,313.466,264.178,91.6364,91.6963,1.90752,183.333,-0.0029571714810798333,0.024229830846969648,0.4899741004506824,0.4905817451541554,0.010025899549317596,0.009418254845844576,,1,330.0
245,1,1,0,1,0.5,0.096,313.502,264.314,91.643,91.7325,2.04905,183.376,-0.0029376315283396355,0.02429497706152653,0.4898592059916508,0.49047009825695487,0.010140794008349219,0.009529901743045133,,1,250.0
246,1,1,0,1,0.5,0.096,313.604,264.399,91.4444,91.7189,1.20335,183.163,-0.0028875871171623706,0.024367548565970537,0.49042886258646645,0.49104234526192275,0.009571137413533548,0.008957654738077248,,1,510.0
247,1,1,0,1,0.5,0.096,313.482,264.205,91.455,91.7563,1.1197,183.211,-0.0029507568821785114,0.024260039547092715,0.49030037365619394,0.4909090678449601,0.009699626343806056,0.009090932155039921,,1,310.0
248,1,1,0,1,0.5,0.096,313.402,264.14,91.454,91.729,1.19252,183.183,-0.0029931332009018917,0.024229860527211138,0.4903753173489077,0.4909826848806059,0.009624682651092287,0.009017315119394076,,1,250.0
249,1,1,0,1,0.5,0.096,313.441,264.159,91.4436,91.7255,1.21923,183.169,-0.0029729218325197627,0.024241618722664872,0.4904127977874256,0.4910205765303606,0.00958720221257442,0.008979423469639425,,1,470.0
250,1,1,0,1,0.5,0.096,313.504,264.145,91.4626,91.7166,1.21739,183.179,-0.0029397426514000406,0.024232996391060874,0.4903860254610242,0.4909932119371977,0.009613974538975778,0.009006788062802307,,1,470.0
251,1,1,0,1,0.5,0.096,313.414,264.188,91.4541,91.7383,1.1401,183.192,-0.00298669766769734,0.02425369333044854,0.4903512258063941,0.49095976072684305,0.00964877419360588,0.009040239273156947,,1,520.0
252,1,1,0,1,0.5,0.096,313.391,264.103,91.4314,91.7276,1.16691,183.159,-0.0029992908846456254,0.024213743273533688,0.4904395730372243,0.49104610365021956,0.009560426962775703,0.008953896349780444,,1,400.0
253,1,1,0,1,0.5,0.096,313.618,264.242,91.5676,91.7038,1.67967,183.271,-0.002878552084840539,0.024271377589369682,0.49013985714010927,0.4907488822091372,0.00986014285989073,0.009251117790862795,,1,380.0
254,1,1,0,1,0.5,0.096,313.433,264.132,91.46,91.7311,1.18046,183.191,-0.002976757150410285,0.024224631848818363,0.49035390252755295,0.4909609389710593,0.009646097472447046,0.009039061028940698,,1,370.0
255,1,1,0,1,0.5,0.096,313.608,264.213,91.667,91.7775,2.68253,183.445,-0.0028810549164098747,0.02423325854289647,0.4896749530263837,0.4902826847018252,0.010325046973616303,0.009717315298174822,,1,380.0
256,1,1,0,1,0.5,0.096,313.499,264.217,91.6092,91.6993,1.78043,183.309,-0.002940276359266635,0.024253321535610675,0.49003825102927273,0.4906468753619115,0.009961748970727269,0.009353124638088517,,1,370.0
257,1,1,0,1,0.5,0.096,313.465,264.351,91.509,91.7005,1.46641,183.209,-0.0029596969534292105,0.024336409512379028,0.490305726017417,0.49091824736861917,0.00969427398258299,0.009081752631380835,,1,280.0
258,1,1,0,1,0.5,0.096,313.469,264.295,91.4585,91.778,1.12993,183.237,-0.0029571490427195953,0.02430350417644255,0.49023080359275123,0.49084177270981105,0.00976919640724877,0.009158227290188947,,1,280.0
259,1,1,0,1,0.5,0.096,313.415,264.08,91.4528,91.7069,1.23302,183.16,-0.002986695343638392,0.024201618701746305,0.49043689538067786,0.49104275480603354,0.009563104619322138,0.008957245193966457,,1,350.0
260,1,1,0,1,0.5,0.096,313.46,264.08,91.4446,91.7352,1.18254,183.18,-0.002962785888966109,0.02419897631516461,0.4903833483891525,0.4909889987894664,0.009616651610847515,0.009011001210533609,,1,320.0
261,1,1,0,1,0.5,0.096,313.45,264.156,91.4683,91.727,1.21456,183.195,-0.002967783613858517,0.024236614300797456,0.49034319581825353,0.4909507825613505,0.00965680418174647,0.009049217438649504,,1,340.0
262,1,1,0,1,0.5,0.096,313.334,264.292,91.4531,91.6758,0.977922,183.129,-0.0030296628013084196,0.0243162726373299,0.4905199163317932,0.49113159976712145,0.009480083668206796,0.008868400232878548,,1,450.0
