frame,detected,pose_success,marker_id,status,real_distance_m,real_cctag_diameter_m,center_x_px,center_y_px,ellipse_a_px,ellipse_b_px,ellipse_angle_rad,apparent_diameter_px,estimated_x_m,estimated_y_m,estimated_z_m,estimated_distance_m,z_error_m,distance_error_m,reprojection_error_px,candidate_count,total_time_ms
135,1,1,0,1,1.5,0.096,320.541,236.096,30.3352,30.5287,1.55616,60.8639,0.002251792620242703,0.028921391990438843,1.475890006357216,1.4761750669719944,0.02410999364278399,0.02382493302800559,,1,70.0
136,1,1,0,1,1.5,0.096,320.56,236.128,30.3439,30.5302,1.51763,60.8741,0.0022813787942522414,0.02896674844841747,1.47564270778418,1.4759287510721864,0.024357292215819948,0.02407124892781365,,1,80.0
137,1,1,0,1,1.5,0.096,320.552,236.117,30.3444,30.5296,1.50555,60.8741,0.0022687625913022473,0.028949491340444656,1.47564270778418,1.4759283930357845,0.024357292215819948,0.02407160696421551,,1,80.0
138,1,1,0,1,1.5,0.096,320.558,236.152,30.3444,30.5296,1.50556,60.8741,0.0022782247435147204,0.02900440032035818,1.47564270778418,1.475929485640338,0.024357292215819948,0.02407051435966201,,1,90.0
139,1,1,0,1,1.5,0.096,320.552,236.117,30.3444,30.5296,1.50555,60.8741,0.0022687625913022473,0.028949491340444656,1.47564270778418,1.4759283930357845,0.024357292215819948,0.02407160696421551,,1,70.0
140,1,1,0,1,1.5,0.096,320.574,236.12,30.3398,30.5561,1.53376,60.8959,0.0023026325394516108,0.028943832569755544,1.4751144454376233,1.4754001744269873,0.024885554562376733,0.024599825573012657,,1,80.0
141,1,1,0,1,1.5,0.096,320.552,236.17,30.3444,30.5296,1.50555,60.8741,0.0022687625913022473,0.029032639224313716,1.47564270778418,1.4759300262751796,0.024357292215819948,0.024069973724820448,,1,80.0
142,1,1,0,1,1.5,0.096,320.559,236.173,30.3399,30.5454,1.48935,60.8854,0.0022793786500407754,0.029031956534440278,1.475368836501443,1.4756562112453122,0.024631163498556985,0.02434378875468779,,1,60.0
143,1,1,0,1,1.5,0.096,320.538,236.09,30.3426,30.542,1.50606,60.8846,0.0022462967788109177,0.02890214773542808,1.475388222275008,1.4756729944065343,0.0246117777249919,0.024327005593465678,,1,80.0
144,1,1,0,1,1.5,0.096,320.558,236.143,30.3398,30.5359,1.60583,60.8757,0.002278164864784954,0.02898951891493449,1.4756039233704903,1.4758904162939923,0.02439607662950971,0.024109583706007687,,1,70.0
145,1,1,0,1,1.5,0.096,320.547,236.131,30.34,30.5454,1.48935,60.8854,0.002260457857863997,0.028966077987514653,1.475368836501443,1.4756548875205637,0.024631163498556985,0.02434511247943627,,1,80.0
146,1,1,0,1,1.5,0.096,320.547,236.119,30.3399,30.5454,1.48935,60.8854,0.002260457857863997,0.028947255545535903,1.475368836501443,1.47565451816913,0.024631163498556985,0.02434548183086993,,1,70.0
147,1,1,0,1,1.5,0.096,320.564,236.129,30.3444,30.5296,1.50555,60.8741,0.002287686895727283,0.02896831727641501,1.47564270778418,1.475928791627085,0.024357292215819948,0.0240712083729151,,1,80.0
148,1,1,0,1,1.5,0.096,320.59,236.141,30.3434,30.5214,1.55752,60.8647,0.0023290492002620198,0.028991620013325753,1.4758706073951726,1.4761571692317081,0.024129392604827382,0.023842830768291856,,1,70.0
149,1,1,0,1,1.5,0.096,320.562,236.15,30.3394,30.5665,1.65949,60.9059,0.002283340051771524,0.028986120614861763,1.4748722497808087,1.475158826026403,0.025127750219191336,0.024841173973596975,,1,70.0
150,1,1,0,1,1.5,0.096,320.582,236.111,30.3444,30.5296,1.50554,60.8741,0.002316073352364791,0.028940078372459477,1.47564270778418,1.475928281919079,0.024357292215819948,0.0240717180809209,,1,80.0
151,1,1,0,1,1.5,0.096,320.579,236.157,30.3423,30.5414,1.72337,60.8838,0.0023109740334734505,0.029007622232901698,1.475407608558023,1.4756945463541886,0.024592391441977002,0.02430545364581138,,1,110.0
152,1,1,0,1,1.5,0.096,320.576,236.093,30.3444,30.5296,1.50554,60.8741,0.002306611200152318,0.02891183946850395,1.47564270778418,1.4759277136612443,0.024357292215819948,0.02407228633875569,,1,130.0
153,1,1,0,1,1.5,0.096,320.515,236.106,30.3432,30.5519,1.59068,60.8951,0.0022096503800665213,0.028922256797195733,1.475133824526521,1.475418984477049,0.024866175473478913,0.02458101552295111,,1,80.0
154,1,1,0,1,1.5,0.096,320.549,236.14,30.3457,30.5384,1.55555,60.8841,0.0022636596559559565,0.028980813605402122,1.4754003386421901,1.4756866777801303,0.024599661357809888,0.024313322219869704,,1,70.0
155,1,1,0,1,1.5,0.096,320.597,236.13,30.3439,30.5407,1.55361,60.8846,0.002339325229355013,0.028964890033089153,1.475388222275008,1.4756743691360117,0.0246117777249919,0.024325630863988312,,1,40.0
156,1,1,0,1,1.5,0.096,320.56,236.131,30.3426,30.5424,1.54598,60.885,0.0022809703680576558,0.028966268287772434,1.4753785293245456,1.4756646137643195,0.024621470675454393,0.024335386235680545,,1,80.0
157,1,1,0,1,1.5,0.096,320.585,236.151,30.3384,30.5579,1.52712,60.8963,0.002319958369542783,0.028992258389247193,1.4751047560841128,1.4753914648917132,0.024895243915887155,0.024608535108286755,,1,20.0
158,1,1,0,1,1.5,0.096,320.581,236.203,30.3489,30.5579,1.48217,60.9068,0.0023132537066336075,0.029068795539318147,1.4748504560726383,1.4751387100183113,0.025149543927361684,0.024861289981688683,,1,80.0
159,1,1,0,1,1.5,0.096,320.566,236.099,30.3434,30.5214,1.55752,60.8647,0.0022911947460381413,0.02892571906119775,1.4758706073951726,1.4761558171716045,0.024129392604827382,0.02384418282839551,,1,80.0
160,1,1,0,1,1.5,0.096,320.57,236.117,30.3444,30.5296,1.50555,60.8741,0.002297149047939756,0.028949491340444656,1.47564270778418,1.4759284369437584,0.024357292215819948,0.024071563056241585,,1,80.0
161,1,1,0,1,1.5,0.096,320.585,236.128,30.3458,30.5279,1.58081,60.8737,0.0023208196784356492,0.028966938788406327,1.4756524042061672,1.4759385108418956,0.024347595793832832,0.024061489158104354,,1,70.0
162,1,1,0,1,1.5,0.096,320.482,236.119,30.34,30.5454,1.48935,60.8854,0.002157970233573119,0.028947255545535903,1.475368836501443,1.4756543647340894,0.024631163498556985,0.024345635265910603,,1,80.0
163,1,1,0,1,1.5,0.096,320.584,236.164,30.3383,30.5143,1.59326,60.8526,0.002320046815734914,0.02903348053247304,1.476164071180606,1.476451384453128,0.023835928819393892,0.023548615546872043,,1,120.0
164,1,1,0,1,1.5,0.096,320.536,236.156,30.3544,30.5302,1.45074,60.8846,0.0022431432720127955,0.02900567252656888,1.475388222275008,1.4756750208491929,0.0246117777249919,0.024324979150807113,,1,90.0
165,1,1,0,1,1.5,0.096,320.527,236.124,30.3432,30.5519,1.59068,60.8951,0.002228568158344249,0.028950485962814635,1.475133824526521,1.4754195665693743,0.024866175473478913,0.02458043343062566,,1,70.0
166,1,1,0,1,1.5,0.096,320.52,236.173,30.345,30.5493,1.59212,60.8943,0.0022175619205605187,0.029027713371892114,1.4751532041246054,1.4754404431774133,0.024846795875394623,0.024559556822586703,,1,80.0
167,1,1,0,1,1.5,0.096,320.55,236.169,30.3414,30.5541,1.58809,60.8956,0.0022648086373923764,0.029020820591510604,1.4751217125362908,1.475408893894153,0.024878287463709237,0.024591106105847027,,1,80.0
168,1,1,0,1,1.5,0.096,320.542,236.131,30.3573,30.5373,1.60313,60.8947,0.0022522301753549584,0.02896165421130287,1.4751435142619138,1.4754295095410037,0.024856485738086187,0.024570490458996286,,1,120.0
169,1,1,0,1,1.5,0.096,320.568,236.154,30.3607,30.513,1.48829,60.8736,0.002294013839483595,0.0290077762367648,1.475654828331575,1.4759416946343062,0.024345171668425092,0.024058305365693755,,1,80.0
170,1,1,0,1,1.5,0.096,320.563,236.105,30.3586,30.5363,1.59885,60.895,0.0022853252460659987,0.02892073600293142,1.475136246948435,1.475421491894281,0.024863753051564963,0.024578508105719044,,1,80.0
171,1,1,0,1,1.5,0.096,320.559,236.113,30.3352,30.5287,1.55617,60.8639,0.002280183834082151,0.028948066535955556,1.475890006357216,1.4761756334053175,0.02410999364278399,0.023824366594682456,,1,70.0
172,1,1,0,1,1.5,0.096,320.563,236.185,30.3313,30.5218,1.49961,60.853,0.0022869025497377128,0.029066246500433227,1.4761543680332105,1.4764422761735125,0.02384563196678946,0.023557723826487464,,1,70.0
173,1,1,0,1,1.5,0.096,320.57,236.17,30.3444,30.5296,1.50555,60.8741,0.002297149047939756,0.029032639224313716,1.47564270778418,1.4759300701831048,0.024357292215819948,0.024069929816895153,,1,80.0
174,1,1,0,1,1.5,0.096,320.57,236.164,30.3611,30.5246,1.49686,60.8857,0.0022967113929738756,0.029017696724360054,1.4753615669676945,1.4756486895232823,0.024638433032305507,0.02435131047671768,,1,80.0
175,1,1,0,1,1.5,0.096,320.524,236.157,30.332,30.5783,1.57487,60.9103,0.002223283760861303,0.028995002003003437,1.4747657088854422,1.4750523886412361,0.025234291114557772,0.024947611358763888,,1,80.0
176,1,1,0,1,1.5,0.096,320.539,236.158,30.3475,30.5355,1.6302,60.883,0.0022479326061328924,0.029009571990472584,1.4754269953505075,1.4757138703275439,0.024573004649492525,0.024286129672456136,,1,120.0
177,1,1,0,1,1.5,0.096,320.578,236.178,30.3581,30.5268,1.54627,60.8849,0.002309355535759896,0.02904003769972574,1.475380952550221,1.475668530551692,0.02461904744977894,0.024331469448308107,,1,80.0
178,1,1,0,1,1.5,0.096,320.57,236.135,30.3445,30.5296,1.50554,60.8741,0.002297149047939756,0.028977730244400188,1.47564270778418,1.475928991103736,0.024357292215819948,0.0240710088962639,,1,110.0
179,1,1,0,1,1.5,0.096,320.537,236.152,30.3458,30.5279,1.58079,60.8737,0.0022451219633304364,0.029004590907756814,1.4756524042061672,1.4759391331981808,0.024347595793832832,0.02406086680181918,,1,70.0
180,1,1,0,1,1.5,0.096,320.563,236.122,30.3437,30.5311,1.60685,60.8748,0.002286083582355737,0.028957002499710657,1.4756257393523258,1.4759116019636853,0.02437426064767423,0.024088398036314684,,1,120.0
181,1,1,0,1,1.5,0.096,320.578,236.137,30.3426,30.5424,1.54599,60.885,0.0023093517427804503,0.028975679570591297,1.4753785293245456,1.4756648426739416,0.024621470675454393,0.0243351573260584,,1,90.0
182,1,1,0,1,1.5,0.096,320.564,236.129,30.3444,30.5296,1.50556,60.8741,0.002287686895727283,0.02896831727641501,1.47564270778418,1.475928791627085,0.024357292215819948,0.0240712083729151,,1,80.0
183,1,1,0,1,1.5,0.096,320.567,236.122,30.3457,30.5384,1.55554,60.8841,0.0022920414502175584,0.028952579339587618,1.4754003386421901,1.4756861673709332,0.024599661357809888,0.024313832629066834,,1,70.0
184,1,1,0,1,1.5,0.096,320.61,236.16,30.3574,30.5275,1.55923,60.8849,0.0023598113959157597,0.029011803804896652,1.475380952550221,1.4756680550238377,0.02461904744977894,0.024331944976162312,,1,70.0
185,1,1,0,1,1.5,0.096,320.552,236.127,30.355,30.5404,1.59023,60.8954,0.0022679690232627115,0.028955048176568476,1.475126557308515,1.4754124503254233,0.024873442691484948,0.02458754967457666,,1,80.0
186,1,1,0,1,1.5,0.096,320.584,236.149,30.3426,30.5424,1.54598,60.885,0.002318812201021441,0.028994502136229026,1.4753785293245456,1.4756652272233057,0.024621470675454393,0.02433477277669427,,1,120.0
187,1,1,0,1,1.5,0.096,320.549,236.092,30.3457,30.5384,1.55554,60.8841,0.0022636596559559565,0.028905522229896705,1.4754003386421901,1.475685201062852,0.024599661357809888,0.02431479893714794,,1,70.0
188,1,1,0,1,1.5,0.096,320.562,236.131,30.3488,30.5241,1.59274,60.8728,0.002284581633491334,0.028972073647031592,1.475674221621561,1.47596036827655,0.024325778378438967,0.024039631723449917,,1,70.0
189,1,1,0,1,1.5,0.096,320.57,236.123,30.3444,30.5296,1.50555,60.8741,0.002297149047939756,0.02895890430842983,1.47564270778418,1.4759286216037415,0.024357292215819948,0.024071378396258503,,1,160.0
190,1,1,0,1,1.5,0.096,320.532,236.142,30.3264,30.5511,1.60367,60.8775,0.0022370971353815193,0.028987093024803463,1.4755602933419565,1.475846684263993,0.024439706658043514,0.024153315736006986,,1,70.0
191,1,1,0,1,1.5,0.096,320.592,236.118,30.3416,30.5539,1.53521,60.8954,0.002331027973528192,0.028940933663294217,1.475126557308515,1.475412271675137,0.024873442691484948,0.024587728324863,,1,70.0
192,1,1,0,1,1.5,0.096,320.571,236.137,30.3352,30.5287,1.55617,60.8639,0.0022991113099750868,0.028985724717861514,1.475890006357216,1.4761764017268866,0.02410999364278399,0.023823598273113422,,1,160.0
193,1,1,0,1,1.5,0.096,320.55,236.139,30.3135,30.5245,1.51816,60.838,0.0022669529054076603,0.029001204060624296,1.4765183233821781,1.4768048510875633,0.023481676617821856,0.02319514891243668,,1,70.0
194,1,1,0,1,1.5,0.096,320.598,236.166,30.3356,30.5384,1.60181,60.874,0.0023413096044155373,0.029026411595018873,1.4756451318777304,1.4759324407083108,0.024354868122269613,0.024067559291689244,,1,90.0
195,1,1,0,1,1.5,0.096,320.588,236.091,30.354,30.5321,1.65096,60.8861,0.0023250771663678948,0.028903004216148664,1.4753518743674658,1.475636792315827,0.024648125632534157,0.024363207684173105,,1,80.0
196,1,1,0,1,1.5,0.096,320.552,236.171,30.3492,30.5357,1.56563,60.8848,0.0022683638750425747,0.029029105530398402,1.4753833757838568,1.4756706746364292,0.02461662421614319,0.024329325363570797,,1,80.0
197,1,1,0,1,1.5,0.096,320.573,236.146,30.3457,30.5384,1.55554,60.8841,0.002301502048304699,0.0289902250273403,1.4754003386421901,1.475686921174103,0.024599661357809888,0.02431307882589695,,1,130.0
198,1,1,0,1,1.5,0.096,320.559,236.17,30.3405,30.5448,1.48776,60.8853,0.002279382393766519,0.029027298599248023,1.4753712596952788,1.4756585423406394,0.024628740304721175,0.024341457659360577,,1,80.0
199,1,1,0,1,1.5,0.096,320.58,236.124,30.338,30.5373,1.43882,60.8753,0.00231287370837086,0.028959902255170707,1.475613619282779,1.4758995828769117,0.0243863807172211,0.024100417123088302,,1,140.0
200,1,1,0,1,1.5,0.096,320.569,236.139,30.3725,30.5229,1.51201,60.8953,0.002294772845510109,0.028973915107409945,1.4751289797065612,1.475415284084174,0.024871020293438795,0.024584715915825894,,1,70.0
201,1,1,0,1,1.5,0.096,320.518,236.143,30.3207,30.5258,1.54727,60.8465,0.002216148518964731,0.029003430872932345,1.4763120599857833,1.4765985943295916,0.023687940014216702,0.02340140567040838,,1,80.0
202,1,1,0,1,1.5,0.096,320.556,236.106,30.3416,30.5539,1.53521,60.8954,0.0022742749182892057,0.028922114312261906,1.475126557308515,1.4754118140707588,0.024873442691484948,0.02458818592924117,,1,80.0
203,1,1,0,1,1.5,0.096,320.574,236.219,30.3517,30.5446,1.44551,60.8962,0.002302621195726356,0.029098947586756022,1.475107178410557,1.47539595994207,0.02489282158944306,0.024604040057929932,,1,70.0
204,1,1,0,1,1.5,0.096,320.576,236.159,30.36,30.5442,1.64862,60.9042,0.0023054712295571115,0.029001042169314224,1.4749134174313914,1.4752003133688802,0.02508658256860863,0.024799686631119755,,1,90.0
205,1,1,0,1,1.5,0.096,320.623,236.138,30.3448,30.5177,1.58351,60.8626,0.002381181232139101,0.02898791296539839,1.4759215307582154,1.4762080930809935,0.024078469241784584,0.023791906919006456,,1,80.0
206,1,1,0,1,1.5,0.096,320.61,236.085,30.3557,30.5402,1.58681,60.8958,0.002359389003169208,0.028888990686556752,1.47511686779589,1.475401611140273,0.024883132204110092,0.024598388859726983,,1,80.0
207,1,1,0,1,1.5,0.096,320.528,236.156,30.323,30.535,1.51891,60.8581,0.0022315005046032008,0.029018302732276156,1.4760306640845664,1.4763175684133445,0.0239693359154336,0.023682431586655506,,1,80.0
208,1,1,0,1,1.5,0.096,320.593,236.147,30.3572,30.5175,1.48634,60.8747,0.002333397632500724,0.0289962703812831,1.475628163390127,1.475914870522909,0.024371836609873077,0.02408512947709096,,1,80.0
209,1,1,0,1,1.5,0.096,320.553,236.138,30.3482,30.535,1.55481,60.8832,0.0022700002769103773,0.02897810482444839,1.4754221486046226,1.4757084400563532,0.02457785139537738,0.024291559943646845,,1,80.0
210,1,1,0,1,1.5,0.096,320.586,236.151,30.3479,30.5455,1.60295,60.8934,0.0023216453812595675,0.02899363912261614,1.4751750067811118,1.4754617317228198,0.024824993218888203,0.024538268277180197,,1,110.0
211,1,1,0,1,1.5,0.096,320.586,236.184,30.3354,30.5296,1.55459,60.8651,0.002322724859717496,0.02905889906199872,1.4758609081053833,1.4761487847568469,0.024139091894616715,0.023851215243153145,,1,80.0
212,1,1,0,1,1.5,0.096,320.578,236.144,30.3381,30.5367,1.60524,60.8748,0.0023097386908735255,0.02899151631877694,1.4756257393523258,1.4759123163489016,0.02437426064767423,0.02408768365109837,,1,90.0
213,1,1,0,1,1.5,0.096,320.575,236.109,30.3292,30.5257,1.50737,60.8549,0.002305761423635386,0.028946070453950767,1.4761082798250422,1.4763938652332964,0.023891720174957776,0.02360613476670359,,1,80.0
214,1,1,0,1,1.5,0.096,320.473,236.145,30.3479,30.5455,1.60294,60.8934,0.0021434979958286347,0.02898422913804595,1.4751750067811118,1.4754612772804436,0.024824993218888203,0.024538722719556372,,1,70.0
215,1,1,0,1,1.5,0.096,320.567,236.146,30.3457,30.5384,1.55554,60.8841,0.0022920414502175584,0.0289902250273403,1.4754003386421901,1.4756869064495473,0.024599661357809888,0.024313093550452747,,1,80.0
216,1,1,0,1,1.5,0.096,320.611,236.171,30.3415,30.5119,1.53066,60.8534,0.0023626104845282134,0.029044084379791436,1.4761446650133756,1.4764322581186085,0.0238553349866244,0.023567741881391546,,1,80.0
217,1,1,0,1,1.5,0.096,320.596,236.09,30.3381,30.5367,1.60524,60.8748,0.0023381248210949442,0.028906800581068755,1.4756257393523258,1.4759106993943132,0.02437426064767423,0.024089300605686814,,1,70.0
218,1,1,0,1,1.5,0.096,320.62,236.131,30.3372,30.5174,1.50608,60.8545,0.0023767655778815138,0.02898078605035001,1.4761179823665458,1.4764043595304746,0.02388201763345421,0.023595640469525447,,1,80.0
219,1,1,0,1,1.5,0.096,320.459,236.158,30.3457,30.5384,1.55554,60.8841,0.002121750684648216,0.029009047871216668,1.4754003386421901,1.475687021678327,0.024599661357809888,0.024312978321672896,,1,70.0
220,1,1,0,1,1.5,0.096,320.624,236.152,30.3444,30.5296,1.50555,60.8741,0.0023823084178524593,0.02900440032035818,1.47564270778418,1.4759296499725074,0.024357292215819948,0.024070350027492582,,1,80.0
221,1,1,0,1,1.5,0.096,320.477,236.122,30.3457,30.5384,1.55554,60.8841,0.0021501324789097286,0.028952579339587618,1.4754003386421901,1.4756859537806752,0.024599661357809888,0.02431404621932476,,1,170.0
222,1,1,0,1,1.5,0.096,320.538,236.157,30.3479,30.5455,1.60295,60.8934,0.0022459721555897877,0.029003049107186336,1.4751750067811118,1.475461799532638,0.024824993218888203,0.024538200467361992,,1,70.0
223,1,1,0,1,1.5,0.096,320.582,236.117,30.3444,30.5296,1.50555,60.8741,0.002316073352364791,0.028949491340444656,1.47564270778418,1.4759284665190489,0.024357292215819948,0.024071533480951146,,1,70.0
224,1,1,0,1,1.5,0.096,320.522,236.121,30.3378,30.5269,1.55878,60.8647,0.002221794913294394,0.028960238607550544,1.4758706073951726,1.476156387909438,0.024129392604827382,0.023843612090562072,,1,70.0
225,1,1,0,1,1.5,0.096,320.635,236.079,30.3378,30.5269,1.55878,60.8647,0.002400026301931814,0.028894337655422538,1.4758706073951726,1.4761553755102446,0.024129392604827382,0.02384462448975544,,1,70.0
226,1,1,0,1,1.5,0.096,320.579,236.152,30.3457,30.5384,1.55554,60.8841,0.0023109626463919297,0.028999636449278485,1.4754003386421901,1.4756871208789595,0.024599661357809888,0.02431287912104052,,1,80.0
227,1,1,0,1,1.5,0.096,320.634,236.104,30.3437,30.5311,1.60685,60.8748,0.0023980510960067477,0.0289287639204746,1.4756257393523258,1.475911225877127,0.02437426064767423,0.024088774122873025,,1,120.0
228,1,1,0,1,1.5,0.096,320.538,236.115,30.3535,30.5104,1.58306,60.8639,0.0022470607512694914,0.02895120471778107,1.475890006357216,1.4761756441567968,0.02410999364278399,0.023824355843203193,,1,90.0
229,1,1,0,1,1.5,0.096,320.556,236.133,30.3479,30.5455,1.60294,60.8934,0.00227434961521591,0.02896540916890557,1.4751750067811118,1.4754611035964817,0.024824993218888203,0.02453889640351825,,1,70.0
230,1,1,0,1,1.5,0.096,320.618,236.114,30.3356,30.5391,1.69912,60.8747,0.0023728228781281827,0.028944499567638938,1.475628163390127,1.4759139171827573,0.024371836609873077,0.02408608281724267,,1,80.0
231,1,1,0,1,1.5,0.096,320.581,236.129,30.3278,30.5461,1.68794,60.8739,0.0023145039312281912,0.028968412451251112,1.475647555979245,1.4759336825602676,0.024352444020754982,0.02406631743973242,,1,80.0
232,1,1,0,1,1.5,0.096,320.632,236.12,30.3372,30.5174,1.50608,60.8545,0.0023956959774411196,0.02896352338421278,1.4761179823665458,1.4764040513734464,0.02388201763345421,0.023595948626553565,,1,80.0
233,1,1,0,1,1.5,0.096,320.588,236.144,30.3466,30.5278,1.4986,60.8744,0.0023255240439198134,0.02899170681932442,1.4756354355513148,1.4759220391948535,0.024364564448685178,0.02407796080514646,,1,70.0
234,1,1,0,1,1.5,0.096,320.613,236.17,30.3475,30.5358,1.55629,60.8833,0.002364603772449754,0.029028252138185603,1.4754197252436212,1.4757071513044726,0.024580274756378806,0.02429284869552739,,1,20.0
235,1,1,0,1,1.5,0.096,320.608,236.11,30.3457,30.5384,1.55555,60.8841,0.0023566888704799863,0.028933756495711255,1.4754003386421901,1.4756859000183185,0.024599661357809888,0.024314099981681547,,1,70.0
236,1,1,0,1,1.5,0.096,320.603,236.077,30.3469,30.54,1.57612,60.8868,0.0023487008819512763,0.02888071291496985,1.4753349126235071,1.4756194348069969,0.024665087376492867,0.024380565193003134,,1,60.0
237,1,1,0,1,1.5,0.096,320.609,236.109,30.3379,30.5584,1.6734,60.8963,0.0023577931805247327,0.02892639163410796,1.4751047560841128,1.4753902320212176,0.024895243915887155,0.02460976797878245,,1,110.0
238,1,1,0,1,1.5,0.096,320.613,236.127,30.344,30.5206,1.55613,60.8646,0.0023653302717702917,0.02896970062616706,1.4758730322375395,1.4761592209608332,0.024126967762460483,0.023840779039166815,,1,130.0
239,1,1,0,1,1.5,0.096,320.482,236.144,30.3482,30.535,1.5548,60.8833,0.002158044666750863,0.028987468773904877,1.4754197252436212,1.4757060331043796,0.024580274756378806,0.024293966895620356,,1,70.0
240,1,1,0,1,1.5,0.096,320.601,236.085,30.3363,30.5154,1.52064,60.8517,0.0023469004293912915,0.028909926905089305,1.4761859037286544,1.4764708307929646,0.023814096271345564,0.023529169207035405,,1,90.0
241,1,1,0,1,1.5,0.096,320.506,236.17,30.3423,30.5212,1.58357,60.8634,0.002196605527446502,0.02903774326450372,1.475902130967461,1.4761893902220102,0.024097869032539077,0.023810609777989766,,1,100.0
242,1,1,0,1,1.5,0.096,320.507,236.122,30.3457,30.5384,1.55554,60.8841,0.0021974354693457014,0.028952579339587618,1.4754003386421901,1.475686023461138,0.024599661357809888,0.024313976538862025,,1,70.0
243,1,1,0,1,1.5,0.096,320.613,236.129,30.3505,30.5121,1.58409,60.8626,0.0023654079986591124,0.02897379084554743,1.4759215307582154,1.4762077904775586,0.024078469241784584,0.023792209522441432,,1,70.0
244,1,1,0,1,1.5,0.096,320.62,236.14,30.3457,30.5384,1.55555,60.8841,0.002375610066654358,0.028980813605402122,1.4754003386421901,1.475686853755196,0.024599661357809888,0.024313146244804074,,1,70.0
245,1,1,0,1,1.5,0.096,320.588,236.116,30.345,30.5391,1.6538,60.8841,0.0023251535435227307,0.028943167917649438,1.4754003386421901,1.4756860345526075,0.024599661357809888,0.024313965447392505,,1,70.0
246,1,1,0,1,1.5,0.096,320.515,236.151,30.3479,30.5455,1.60295,60.8934,0.0022097120682896478,0.02899363912261614,1.4751750067811118,1.4754615598410725,0.024824993218888203,0.024538440158927477,,1,110.0
247,1,1,0,1,1.5,0.096,320.591,236.146,30.3457,30.5384,1.55555,60.8841,0.002329883842566301,0.0289902250273403,1.4754003386421901,1.47568696571168,0.024599661357809888,0.02431303428831999,,1,80.0
248,1,1,0,1,1.5,0.096,320.518,236.124,30.3561,30.5388,1.70356,60.8949,0.002214387097428315,0.02895058104626485,1.4751386693783053,1.4754243909968179,0.02486133062169471,0.02457560900318212,,1,110.0
249,1,1,0,1,1.5,0.096,320.604,236.126,30.3395,30.5446,1.64965,60.8841,0.0023503818050884993,0.028958853620879726,1.4754003386421901,1.475686382251715,0.024599661357809888,0.024313617748285,,1,70.0
250,1,1,0,1,1.5,0.096,320.62,236.158,30.3457,30.5384,1.55554,60.8841,0.002375610066654358,0.029009047871216668,1.4754003386421901,1.475687408514104,0.024599661357809888,0.02431259148589593,,1,80.0
251,1,1,0,1,1.5,0.096,320.661,236.148,30.3494,30.5234,1.52775,60.8728,0.0024407104792155162,0.02899874429255594,1.475674221621561,1.4759611419670196,0.024325778378438967,0.024038858032980448,,1,70.0
252,1,1,0,1,1.5,0.096,320.502,236.142,30.3277,30.5245,1.52239,60.8522,0.002190699446514523,0.028999144741151065,1.4761737744555654,1.4764602134667135,0.023826225544434587,0.023539786533286478,,1,80.0
253,1,1,0,1,1.5,0.096,320.55,236.144,30.3418,30.5212,1.57977,60.863,0.0022660217350309914,0.02899713713754305,1.475911830799089,1.476198394901375,0.024088169200910947,0.023801605098624945,,1,80.0
254,1,1,0,1,1.5,0.096,320.481,236.194,30.3389,30.5346,1.50464,60.8736,0.0021568115054668956,0.029070529872103856,1.475654828331575,1.4759427224391888,0.024345171668425092,0.02405727756081122,,1,80.0
255,1,1,0,1,1.5,0.096,320.618,236.158,30.3519,30.52,1.52582,60.8719,0.002372932023794061,0.02901486189023084,1.4756960396821024,1.475983162014506,0.02430396031789761,0.024016837985493922,,1,80.0
256,1,1,0,1,1.5,0.096,320.625,236.174,30.3482,30.535,1.55481,60.8832,0.002383529132161091,0.029034574190818077,1.4754221486046226,1.4757097290126697,0.02457785139537738,0.024290270987330276,,1,70.0
257,1,1,0,1,1.5,0.096,320.574,236.175,30.3479,30.5455,1.60293,60.8934,0.0023027270748421226,0.029031279060896906,1.4751750067811118,1.4754624422016123,0.024824993218888203,0.024537557798387732,,1,70.0
258,1,1,0,1,1.5,0.096,320.505,236.17,30.3519,30.52,1.52581,60.8719,0.002194721716575131,0.029033688506598213,1.4756960396821024,1.475983256478593,0.02430396031789761,0.024016743521406925,,1,90.0
259,1,1,0,1,1.5,0.096,320.63,236.164,30.3389,30.5346,1.50465,60.8736,0.0023917902154495492,0.029023464645599552,1.475654828331575,1.4759421582632426,0.024345171668425092,0.0240578417367574,,1,70.0
260,1,1,0,1,1.5,0.096,320.608,236.141,30.3512,30.5207,1.59326,60.872,0.00235715732782216,0.028988143228825536,1.4756936154212932,1.4759801879543268,0.02430638457870682,0.02401981204567316,,1,70.0
261,1,1,0,1,1.5,0.096,320.615,236.139,30.3462,30.5277,1.60776,60.8739,0.0023681229699294938,0.028984100782769973,1.475647555979245,1.4759340756185912,0.024352444020754982,0.024065924381408754,,1,120.0
262,1,1,0,1,1.5,0.096,320.577,236.166,30.3406,30.5333,1.60598,60.8739,0.0023081958090280063,0.02902645927787079,1.475647555979245,1.4759348131179852,0.024352444020754982,0.024065186882014755,,1,90.0
263,1,1,0,1,1.5,0.096,320.514,236.17,30.3321,30.5423,1.6004,60.8743,0.0022088283702513395,0.029032543838775897,1.4756378596209725,1.4759250862666724,0.024362140379027508,0.024074913733327596,,1,90.0
